timestamp,elapsed_seconds,fatigue_score,eye_ratio,mouth_ratio,pitch_deg,yaw_deg,roll_deg,yawn_count,eye_closed_flag,head_down_flag,speed_kmh,acceleration_ms2,throttle_percent,brake_percent,steering_angle_deg,steering_grip,driving_fatigue_level,co2_rate_g_per_km,mode,eco_score,event_type,event_severity,recommendation
2025-11-16 15:52:24.759,2.0797197818756104,0,0.26971469418115357,0.44944827396779136,0,0,0,0,0,0,63.78,1.748,50.7,1.3,8.16,0.733,0,123.72,mixed,95.0,,,
2025-11-16 15:52:25.759,2.0825726985931396,0,0.26971469418115357,0.44944827396779136,0,0,0,0,0,0,64.45,0.673,46.2,7.1,12.56,0.665,0,122.63,mixed,95.0,,,
2025-11-16 15:52:26.759,2.0995161533355713,0,0.26971469418115357,0.44944827396779136,0,0,0,0,0,0,65.55,1.1,47.5,6.8,11.76,0.595,0,123.47,mixed,95.0,,,
2025-11-16 15:52:27.759,2.114672899246216,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,66.77,1.221,56.1,13.8,22.85,0.769,0,126.54,mixed,95.0,,,
2025-11-16 15:52:28.759,2.1305601596832275,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,65.51,-1.261,0,92.4,17.58,0.67,0,109.2,mixed,95.0,,,
2025-11-16 15:52:29.759,2.146552324295044,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,64.89,-0.615,0,37.4,17.56,0.774,0,108.96,mixed,95.0,,,
2025-11-16 15:52:30.759,2.162585735321045,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,67.03,2.137,67.6,0.0,5.72,0.749,0,130.09,mixed,95.0,,,
2025-11-16 15:52:31.759,2.1783499717712402,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,68.19,1.162,45.5,6.4,6.99,0.712,0,123.92,mixed,95.0,,,
2025-11-16 15:52:32.759,2.180872917175293,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,67.39,-0.799,0,54.6,16.84,0.73,0,109.96,mixed,95.0,,,
2025-11-16 15:52:33.759,2.1964824199676514,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,65.87,-1.52,0,100.0,10.73,0.557,0,109.35,mixed,95.0,,,
2025-11-16 15:52:34.759,2.213589906692505,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,64.66,-1.214,0,81.4,17.39,0.651,0,108.86,mixed,95.0,,,
2025-11-16 15:52:35.759,2.229402780532837,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,62.42,-2.241,0,100.0,3.96,0.708,0,107.97,mixed,95.0,,,
2025-11-16 15:52:36.759,2.2453057765960693,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,64.31,1.892,42.8,4.0,0.04,0.689,0,121.56,mixed,95.0,,,
2025-11-16 15:52:37.759,2.2614312171936035,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,61.94,-2.373,0,89.4,6.59,0.565,0,107.78,mixed,95.0,,,
2025-11-16 15:52:38.759,2.2770957946777344,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,63.71,1.772,62.9,10.1,4.65,0.684,0,127.35,mixed,95.0,,,
2025-11-16 15:52:39.759,2.2926888465881348,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,64.58,0.87,33.4,9.5,8.28,0.686,0,118.85,mixed,95.0,,,
2025-11-16 15:52:40.759,2.2989003658294678,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,63.62,-0.964,0,56.5,14.25,0.699,0,108.45,mixed,95.0,,,
2025-11-16 15:52:41.759,2.309516429901123,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,62.62,-0.992,0,49.4,13.24,0.729,0,108.05,mixed,95.0,,,
2025-11-16 15:52:42.759,2.3152995109558105,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,61.08,-1.542,0,100.0,13.56,0.644,0,107.43,mixed,95.0,,,
2025-11-16 15:52:43.759,2.3311643600463867,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,61.43,0.349,49.6,6.5,25.46,0.636,0,122.47,mixed,95.0,,,
2025-11-16 15:52:44.759,2.346886157989502,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,59.45,-1.984,0,100.0,23.25,0.687,0,106.78,mixed,95.0,,,
2025-11-16 15:52:45.759,2.3627326488494873,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,59.16,-0.286,15.9,4.7,32.73,0.641,0,111.44,mixed,95.0,,,
2025-11-16 15:52:46.759,2.3651750087738037,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,59.23,0.069,57.8,3.6,42.96,0.678,0,124.03,mixed,95.0,,,
2025-11-16 15:52:47.759,2.3807222843170166,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,60.75,1.517,51.3,5.7,44.19,0.61,0,122.69,mixed,95.0,,,
2025-11-16 15:52:48.759,2.3949553966522217,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,60.66,-0.082,33.0,3.4,41.38,0.644,0,117.17,mixed,95.0,,,
2025-11-16 15:52:49.759,2.4110469818115234,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,61.11,0.45,44.6,5.6,39.29,0.747,0,120.82,mixed,95.0,,,
2025-11-16 15:52:50.759,2.417234182357788,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,61.47,0.353,62.7,9.7,44.99,0.692,0,126.4,mixed,95.0,,,
2025-11-16 15:52:51.759,2.419856309890747,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,61.06,-0.412,40.5,0.0,31.07,0.844,0,119.57,mixed,95.0,,,
2025-11-16 15:52:52.759,2.433924436569214,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,61.37,0.319,46.1,0.7,42.12,0.704,0,121.39,mixed,95.0,,,
2025-11-16 15:52:53.759,2.449476718902588,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,61.48,0.101,46.4,0.7,45.0,0.625,0,121.5,mixed,95.0,,,
2025-11-16 15:52:54.759,2.4656636714935303,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,59.93,-1.551,0,100.0,33.53,0.609,0,106.97,mixed,95.0,,,
2025-11-16 15:52:55.759,2.481544017791748,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,59.99,0.061,45.4,7.9,35.82,0.69,0,120.63,mixed,95.0,,,
2025-11-16 15:52:56.759,2.4972212314605713,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,62.31,2.323,33.0,2.9,36.42,0.719,0,117.82,mixed,95.0,,,
2025-11-16 15:52:57.759,2.512915849685669,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,62.18,-0.132,30.6,9.5,28.42,0.673,0,117.05,mixed,95.0,,,
2025-11-16 15:52:58.759,2.528836965560913,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,61.92,-0.257,27.3,4.6,36.32,0.658,0,115.95,mixed,95.0,,,
2025-11-16 15:52:59.759,2.530893564224243,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,62.93,1.005,48.4,0.0,30.93,0.617,0,122.68,mixed,95.0,,,
2025-11-16 15:53:00.759,2.5465075969696045,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,64.51,1.587,47.9,4.1,33.22,0.645,0,123.17,mixed,95.0,,,
2025-11-16 15:53:01.759,2.5634186267852783,0,0.2513481898131573,0.4563119862451931,0,0,0,0,0,0,64.47,-0.046,21.3,3.7,24.3,0.691,0,115.17,mixed,95.0,,,
2025-11-16 15:53:02.759,2.5795204639434814,0,0.25171383482716686,0.44836778855123754,0,0,0,0,0,0,65.31,0.845,47.5,7.5,21.82,0.872,0,123.38,mixed,95.0,,,
2025-11-16 15:53:03.759,2.5952773094177246,0,0.25171383482716686,0.44836778855123754,0,0,0,0,0,0,64.64,-0.668,0,69.5,35.09,0.655,0,108.86,mixed,95.0,,,
2025-11-16 15:53:04.759,2.6167893409729004,0,0.25171383482716686,0.44836778855123754,0,0,0,0,0,0,64.79,0.145,82.0,10.9,36.8,0.583,0,133.53,mixed,87.0,,,
2025-11-16 15:53:05.759,2.6325528621673584,0,0.25171383482716686,0.44836778855123754,0,0,0,0,0,0,64.23,-0.56,0,49.7,33.63,0.541,0,108.69,mixed,95.0,,,
2025-11-16 15:53:06.759,2.6482644081115723,0,0.25171383482716686,0.44836778855123754,0,0,0,0,0,0,63.78,-0.446,19.0,6.1,31.4,0.718,0,114.21,mixed,95.0,,,
2025-11-16 15:53:07.759,2.6644153594970703,0,0.25171383482716686,0.44836778855123754,0,0,0,0,0,0,63.26,-0.528,0,39.4,30.54,0.595,0,108.3,mixed,95.0,,,
2025-11-16 15:53:08.759,2.679819107055664,0,0.25171383482716686,0.44836778855123754,0,0,0,0,0,0,65.29,2.036,49.0,3.0,20.57,0.638,0,123.83,mixed,95.0,,,
2025-11-16 15:53:09.759,2.6956660747528076,0,0.25171383482716686,0.44836778855123754,0,0,0,0,0,0,65.6,0.305,29.9,8.2,20.88,0.676,0,118.21,mixed,95.0,,,
2025-11-16 15:53:10.759,2.713099241256714,0,0.25171383482716686,0.44836778855123754,0,0,0,0,0,0,66.4,0.806,45.4,2.5,12.85,0.615,0,123.19,mixed,95.0,,,
2025-11-16 15:53:11.759,2.7290024757385254,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,65.84,-0.567,0,44.3,0.21,0.738,0,109.33,mixed,95.0,,,
2025-11-16 15:53:12.759,2.7448809146881104,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,65.99,0.155,72.0,12.7,-7.69,0.52,0,130.99,mixed,95.0,,,
2025-11-16 15:53:13.759,2.761167287826538,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,65.76,-0.234,19.2,6.4,6.42,0.599,0,115.07,mixed,95.0,,,
2025-11-16 15:53:14.759,2.7765026092529297,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,66.13,0.373,35.8,5.5,11.26,0.485,0,120.2,mixed,95.0,,,
2025-11-16 15:53:15.759,2.7923622131347656,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,66.18,0.048,51.5,0.0,10.24,0.596,0,124.93,mixed,95.0,,,
2025-11-16 15:53:16.759,2.8083622455596924,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,65.23,-0.953,0,64.5,12.21,0.602,0,109.09,mixed,95.0,,,
2025-11-16 15:53:17.759,2.824359178543091,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,66.77,1.548,43.5,8.8,-3.26,0.69,0,122.75,mixed,95.0,,,
2025-11-16 15:53:18.759,2.8308238983154297,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,67.39,0.621,59.1,13.3,-8.33,0.693,0,127.69,mixed,95.0,,,
2025-11-16 15:53:19.759,2.8468852043151855,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,67.16,-0.234,23.1,5.3,2.26,0.661,0,116.81,mixed,95.0,,,
2025-11-16 15:53:20.759,2.8630878925323486,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,68.2,1.042,57.1,14.8,-0.54,0.668,0,127.42,mixed,95.0,,,
2025-11-16 15:53:21.759,2.8652169704437256,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,69.08,0.874,46.9,7.2,-4.11,0.461,0,124.69,mixed,95.0,,,
2025-11-16 15:53:22.759,2.879969596862793,0,0.25641830693472734,0.46928085194622193,0,0,0,0,0,0,66.79,-2.289,0,100.0,1.32,0.79,0,109.72,mixed,95.0,,,
2025-11-16 15:53:23.759,2.895775556564331,0,0.2411158441868639,0.40390554960400105,0,0,0,0,0,0,65.61,-1.178,0,78.7,-2.72,0.48,0,109.24,mixed,95.0,,,
2025-11-16 15:53:24.759,2.9115347862243652,0,0.2411158441868639,0.40390554960400105,0,0,0,0,0,0,64.27,-1.34,0,90.1,9.59,0.73,0,108.71,mixed,95.0,,,
2025-11-16 15:53:25.759,2.9296979904174805,0,0.2411158441868639,0.40390554960400105,0,0,0,0,0,0,63.19,-1.081,0,65.8,3.16,0.59,0,108.28,mixed,95.0,,,
2025-11-16 15:53:26.759,2.936964988708496,0,0.2411158441868639,0.40390554960400105,0,0,0,0,0,0,63.1,-0.087,26.8,8.3,12.36,0.672,0,116.28,mixed,95.0,,,
2025-11-16 15:53:27.759,2.953066349029541,0,0.2411158441868639,0.40390554960400105,0,0,0,0,0,0,60.35,-2.749,0,100.0,-5.77,0.733,0,117.14,mixed,83.0,,,
2025-11-16 15:53:28.759,2.96891713142395,0,0.2411158441868639,0.40390554960400105,0,0,0,0,0,0,60.07,-0.281,11.9,12.2,5.72,0.589,0,110.59,mixed,95.0,,,
2025-11-16 15:53:29.759,2.9846880435943604,0,0.2411158441868639,0.40390554960400105,0,0,0,0,0,0,58.73,-1.343,0,98.3,15.49,0.756,0,106.49,mixed,95.0,,,
2025-11-16 15:53:30.759,3.000929594039917,0,0.2411158441868639,0.40390554960400105,0,0,0,0,0,0,58.97,0.237,31.8,3.7,12.66,0.593,0,116.12,mixed,95.0,,,
2025-11-16 15:53:31.759,3.0169172286987305,0,0.2411158441868639,0.40390554960400105,0,0,0,0,0,0,58.8,-0.161,21.1,3.2,6.8,0.691,0,112.84,mixed,95.0,,,
2025-11-16 15:53:32.759,3.0309488773345947,0,0.2411158441868639,0.40390554960400105,0,0,0,0,0,0,61.74,2.933,39.5,1.1,2.65,0.703,0,139.53,mixed,80.0,,,
2025-11-16 15:53:33.759,3.0463266372680664,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,61.11,-0.629,0,37.9,-1.5,0.655,0,107.44,mixed,95.0,,,
2025-11-16 15:53:34.759,3.063344955444336,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,59.58,-1.526,0,100.0,0.98,0.778,0,106.83,mixed,95.0,,,
2025-11-16 15:53:35.759,3.0664286613464355,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,58.86,-0.725,0,52.1,-7.85,0.662,0,106.54,mixed,95.0,,,
2025-11-16 15:53:36.759,3.0811381340026855,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,59.58,0.722,25.3,8.8,-11.94,0.673,0,114.41,mixed,95.0,,,
2025-11-16 15:53:37.759,3.083826780319214,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,61.22,1.64,44.5,6.0,-10.73,0.646,0,120.83,mixed,95.0,,,
2025-11-16 15:53:38.759,3.089505672454834,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,61.21,-0.013,39.5,0.0,13.76,0.653,0,119.34,mixed,95.0,,,
2025-11-16 15:53:39.759,3.0974860191345215,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,60.74,-0.468,0,27.5,9.85,0.782,0,107.3,mixed,95.0,,,
2025-11-16 15:53:40.759,3.0992555618286133,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,62.75,2.011,56.6,3.3,10.05,0.529,0,125.07,mixed,95.0,,,
2025-11-16 15:53:41.759,3.115330934524536,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,63.53,0.778,60.4,5.9,10.78,0.586,0,126.52,mixed,95.0,,,
2025-11-16 15:53:42.759,3.131164073944092,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,63.49,-0.042,44.6,1.2,15.26,0.605,0,121.79,mixed,95.0,,,
2025-11-16 15:53:43.759,3.146772623062134,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,62.9,-0.587,0,41.0,7.76,0.593,0,108.16,mixed,95.0,,,
2025-11-16 15:53:44.759,3.1625537872314453,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,60.11,-2.787,0,100.0,7.42,0.712,0,117.05,mixed,83.0,,,
2025-11-16 15:53:45.759,3.1791677474975586,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,60.18,0.062,54.7,5.8,8.0,0.596,0,123.49,mixed,95.0,,,
2025-11-16 15:53:46.759,3.195080518722534,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,60.15,-0.024,19.8,13.2,9.08,0.648,0,113.0,mixed,95.0,,,
2025-11-16 15:53:47.759,3.1975300312042236,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,60.24,0.091,45.3,1.6,8.02,0.631,0,120.68,mixed,95.0,,,
2025-11-16 15:53:48.759,3.2131693363189697,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,60.53,0.281,33.6,7.4,2.89,0.697,0,117.29,mixed,95.0,,,
2025-11-16 15:53:49.759,3.2305288314819336,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,58.48,-2.051,0,96.1,-5.74,0.656,0,106.39,mixed,95.0,,,
2025-11-16 15:53:50.759,3.233489751815796,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,57.27,-1.203,0,77.3,-18.71,0.609,0,105.91,mixed,95.0,,,
2025-11-16 15:53:51.759,3.2458794116973877,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,56.26,-1.013,0,48.6,-13.08,0.402,0,105.5,mixed,95.0,,,
2025-11-16 15:53:52.759,3.249396800994873,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,56.61,0.349,49.2,3.5,-21.0,0.635,0,120.42,mixed,95.0,,,
2025-11-16 15:53:53.759,3.2652435302734375,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,58.06,1.454,67.2,8.8,-20.91,0.639,0,126.4,mixed,95.0,,,
2025-11-16 15:53:54.759,3.28125262260437,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,57.94,-0.119,12.0,5.6,-34.78,0.775,0,109.78,mixed,95.0,,,
2025-11-16 15:53:55.759,3.296968936920166,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,58.92,0.972,41.8,0.6,-23.59,0.71,0,119.09,mixed,95.0,,,
2025-11-16 15:53:56.759,3.3126702308654785,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,59.99,1.069,51.4,0.7,-29.68,0.692,0,122.41,mixed,95.0,,,
2025-11-16 15:53:57.759,3.3286244869232178,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,62.56,2.58,86.3,8.2,-31.01,0.655,0,153.93,mixed,72.0,,,
2025-11-16 15:53:58.759,3.3443443775177,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,62.39,-0.173,36.9,6.6,-34.71,0.597,0,119.02,mixed,95.0,,,
2025-11-16 15:53:59.759,3.3474581241607666,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,63.46,1.064,45.3,3.4,-20.37,0.699,0,121.98,mixed,95.0,,,
2025-11-16 15:54:00.759,3.3637304306030273,0,0.24979983005708836,0.4128182055292053,0,0,0,0,0,0,63.32,-0.141,32.6,1.3,-4.7,0.562,0,118.09,mixed,95.0,,,
2025-11-16 15:54:01.759,3.379481077194214,0,0.29667665127503806,0.5268952777404157,0,0,0,0,0,0,63.84,0.521,54.0,9.7,-10.58,0.551,0,124.72,mixed,95.0,,,
2025-11-16 15:54:02.759,3.3965413570404053,0,0.29667665127503806,0.5268952777404157,0,0,0,0,0,0,63.72,-0.118,25.9,11.4,-15.75,0.643,0,116.26,mixed,95.0,,,
2025-11-16 15:54:03.759,3.4116883277893066,0,0.29667665127503806,0.5268952777404157,0,0,0,0,0,0,64.0,0.277,58.2,4.2,-4.6,0.631,0,126.07,mixed,95.0,,,
2025-11-16 15:54:04.759,3.4191813468933105,0,0.29667665127503806,0.5268952777404157,0,0,0,0,0,0,64.22,0.221,23.4,3.3,-8.91,0.641,0,115.71,mixed,95.0,,,
2025-11-16 15:54:05.759,3.4357149600982666,0,0.29667665127503806,0.5268952777404157,0,0,0,0,0,0,65.83,1.617,33.2,4.4,-3.96,0.76,0,119.31,mixed,95.0,,,
2025-11-16 15:54:06.759,3.451566457748413,0,0.29667665127503806,0.5268952777404157,0,0,0,0,0,0,66.31,0.476,32.9,7.5,-5.32,0.7,0,119.38,mixed,95.0,,,
2025-11-16 15:54:07.759,3.467496871948242,0,0.29667665127503806,0.5268952777404157,0,0,0,0,0,0,67.24,0.933,46.6,0.0,-14.1,0.676,0,123.88,mixed,95.0,,,
2025-11-16 15:54:08.759,3.4832305908203125,0,0.29667665127503806,0.5268952777404157,0,0,0,0,0,0,65.01,-2.234,0,100.0,-17.66,0.514,0,109.0,mixed,95.0,,,
2025-11-16 15:54:09.759,3.4990885257720947,0,0.29667665127503806,0.5268952777404157,0,0,0,0,0,0,65.72,0.71,42.0,4.6,-8.14,0.679,0,121.88,mixed,95.0,,,
2025-11-16 15:54:10.759,3.514831304550171,0,0.29667665127503806,0.5268952777404157,0,0,0,0,0,0,64.6,-1.124,0,78.3,1.76,0.605,0,108.84,mixed,95.0,,,
2025-11-16 15:54:11.759,3.5309367179870605,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,64.51,-0.086,23.2,11.8,3.77,0.781,0,115.78,mixed,95.0,,,
2025-11-16 15:54:12.759,3.546250343322754,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,65.3,0.794,56.5,0.0,12.96,0.664,0,126.06,mixed,95.0,,,
2025-11-16 15:54:13.759,3.549400806427002,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,66.34,1.04,28.7,6.8,9.45,0.613,0,118.15,mixed,95.0,,,
2025-11-16 15:54:14.759,3.5648345947265625,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,66.7,0.361,41.5,8.9,9.82,0.542,0,122.12,mixed,95.0,,,
2025-11-16 15:54:15.759,3.5796608924865723,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,64.85,-1.857,0,90.7,27.58,0.497,0,108.94,mixed,95.0,,,
2025-11-16 15:54:16.759,3.5954837799072266,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,64.9,0.056,35.6,2.5,20.74,0.657,0,119.63,mixed,95.0,,,
2025-11-16 15:54:17.759,3.611168384552002,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,65.5,0.594,38.1,0.3,1.5,0.643,0,120.64,mixed,95.0,,,
2025-11-16 15:54:18.759,3.6272079944610596,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,67.91,2.41,28.4,0.0,3.93,0.62,0,118.69,mixed,95.0,,,
2025-11-16 15:54:19.759,3.643146514892578,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,67.63,-0.276,30.5,12.6,17.13,0.524,0,119.19,mixed,95.0,,,
2025-11-16 15:54:20.759,3.6590778827667236,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,67.09,-0.545,0,39.2,-2.24,0.583,0,109.83,mixed,95.0,,,
2025-11-16 15:54:21.759,3.6631407737731934,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,66.61,-0.481,0,15.9,-5.93,0.656,0,109.64,mixed,95.0,,,
2025-11-16 15:54:22.759,3.6786701679229736,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,66.06,-0.546,0,9.6,-16.28,0.726,0,109.42,mixed,95.0,,,
2025-11-16 15:54:23.759,3.6946604251861572,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,66.72,0.664,35.2,10.8,-27.21,0.57,0,120.26,mixed,95.0,,,
2025-11-16 15:54:24.759,3.711699962615967,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,65.84,-0.879,0,69.7,-14.7,0.666,0,109.34,mixed,95.0,,,
2025-11-16 15:54:25.759,3.7153241634368896,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,65.99,0.143,21.1,0.8,5.38,0.671,0,115.74,mixed,95.0,,,
2025-11-16 15:54:26.759,3.719456672668457,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,66.5,0.517,47.1,3.3,3.44,0.641,0,123.72,mixed,95.0,,,
2025-11-16 15:54:27.759,3.730818271636963,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,68.56,2.057,41.1,2.2,-18.35,0.593,0,122.76,mixed,95.0,,,
2025-11-16 15:54:28.759,3.746574878692627,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,67.94,-0.625,0,41.3,-13.61,0.56,0,110.17,mixed,95.0,,,
2025-11-16 15:54:29.759,3.7626516819000244,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,68.23,0.291,51.4,1.1,-19.05,0.655,0,125.71,mixed,95.0,,,
2025-11-16 15:54:30.759,3.7783355712890625,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,67.83,-0.394,31.2,5.7,-4.2,0.517,0,119.5,mixed,95.0,,,
2025-11-16 15:54:31.759,3.7944161891937256,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,69.41,1.58,51.8,9.2,-5.45,0.67,0,126.32,mixed,95.0,,,
2025-11-16 15:54:32.759,3.80964732170105,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,69.62,0.203,49.2,1.1,-9.41,0.616,0,125.61,mixed,95.0,,,
2025-11-16 15:54:33.759,3.8255417346954346,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,69.1,-0.512,0,27.7,-8.83,0.65,0,110.64,mixed,95.0,,,
2025-11-16 15:54:34.759,3.841343879699707,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,68.38,-0.72,0,52.5,-15.12,0.776,0,110.35,mixed,95.0,,,
2025-11-16 15:54:35.759,3.857111930847168,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,68.92,0.539,54.1,0.0,-1.53,0.7,0,126.79,mixed,95.0,,,
2025-11-16 15:54:36.759,3.8631069660186768,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,69.24,0.312,42.3,9.3,1.2,0.65,0,123.37,mixed,95.0,,,
2025-11-16 15:54:37.759,3.879369020462036,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,71.85,2.618,31.1,11.6,-12.78,0.519,0,141.06,mixed,85.0,,,
2025-11-16 15:54:38.759,3.8821909427642822,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,72.28,0.424,43.8,5.1,-6.15,0.579,0,125.04,mixed,100,,,
2025-11-16 15:54:39.759,3.897643804550171,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,71.86,-0.414,39.0,5.9,-14.08,0.624,0,123.44,mixed,100,,,
2025-11-16 15:54:40.759,3.913621664047241,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,71.27,-0.593,0,44.5,-20.6,0.589,0,111.51,mixed,100,,,
2025-11-16 15:54:41.759,3.9298055171966553,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,71.24,-0.03,28.9,7.3,-25.15,0.507,0,120.16,mixed,100,,,
2025-11-16 15:54:42.759,3.9331040382385254,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,71.37,0.134,38.1,15.1,-20.9,0.527,0,122.99,mixed,100,,,
2025-11-16 15:54:43.759,3.9396605491638184,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,72.11,0.739,43.6,1.5,-8.27,0.633,0,124.92,mixed,100,,,
2025-11-16 15:54:44.759,3.9495062828063965,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,71.78,-0.337,21.6,11.5,-7.03,0.633,0,118.18,mixed,100,,,
2025-11-16 15:54:45.759,3.9653775691986084,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,72.33,0.553,49.2,0.0,6.93,0.616,0,126.71,mixed,100,,,
2025-11-16 15:54:46.759,3.981362819671631,0,0.2877507497716845,0.4562052496903016,0,0,0,0,0,0,74.41,2.08,48.4,7.1,5.93,0.564,0,127.28,mixed,100,,,
